id,text
16685,raise studio shot
16686,raise film stock shot
16687,raise lens shoot
16688,raise rent camera shot
16689,raise money shoot
16690,dismantle the camera to understand
16691,dismantle
16692,have document
16693,plan to shoot
16694,be the producer of
16695,would be regard
16696,would use a nail gun to nail
16697,state work
16698,to risk
16699,really do want
16700,have also praise cameron claim
16701,do n't mind risk
16702,do n't mind
16703,have also praise
16704,' ve never see
16705,sign on
16706,gross worldwide
16707,have be marry
16708,have date
16709,have be have
16710,could afford to walk
16711,never direct
16712,change of work
16713,will never direct
16714,can fairly guarantee
16715,chew out
16716,describe witness
16717,be a producer on
16718,spend more than three hour explore
16719,to do up
16720,spend the entire day sail to reproduce
16721,have a nightmare about an invincible robot hitman give
16722,' ve swear off
16723,be list 30th
16724,agree to distribute
16725,[ be ] longtime friend [ of ]
16726,will together create
16727,will change
16728,have want to incorporate
16729,will return
16730,have consistently work
16731,refuse to watch
16732,seek to show
16733,express very strongly
16734,could blend
16735,[ be ] detective [ of ]
16736,have plan to do
16737,be heavily rewrite
16738,prefer to credit
16739,credit solely
16740,be name with
16741,to greenlight
16742,secure the right to the sequel allow
16743,ranching
16744,enrol to study
16745,'d go
16746,'d let
16747,' m talk about every single department to wardrobe
16748,' m talk
16749,answer somewhat
16750,be misunderstood
16751,say somewhat
16752,decide to sell
16753,could direct
16754,[ be ] have start own production company [ of ]
16755,have work have start
16756,decide to film
16757,have an estimate budget of
16758,would finance
16759,refuse to work
16760,go on to score
16761,make cameron the high earner in hollywood netting
16762,could schedule
16763,to gross worldwide
16764,have budget of
16765,reach about $ 200 million make
16766,protract
16767,be widely ridicule
16768,be restore on
16769,would also be
16770,with stop
16771,have first film of
16772,will be hire
16773,take over the script of rambo create
16774,differ radically
16775,be the ceo of
16776,be the co - founder of
16777,wrap up
16778,run considerably
16779,choose to shoot
16780,to digitally create
16781,be fill with
16782,be work on the project to put
16783,broke box - office record ( include the open weekend record for an r - rat film earn
16784,be an advocate for
16785,[ be ] angel [ of ]
16786,to further
16787,would be re - release
16788,be push to
16789,to do ever
16790,follow up
16791,spend several year create
16792,tentatively title
16793,to be work
16794,want to film
16795,in see
16796,attended convocation to receive
16797,generally associate
16798,to review
16799,have try communicate
16800,have try to improve
16801,have level off
16802,have render
16803,can be find sometimes widely
16804,may not interest
16805,physically print
16806,be outsource
16807,would rather cover
16808,have examine
16809,have a daily circulation of
16810,have a daily circulation of approximately 2.02 million make
16811,refine
16812,may contain
16813,may change merely
16814,would never be credit
16815,to convey efficiently
16816,have italy of
16817,to convey quickly
16818,primarily report
16819,provide illustration to support
16820,provide image to support
16821,may be regulate
16822,stop publish
16823,to have include
16824,be most commonly recognize
16825,commonly advertise
16826,be hop in
16827,be hop
16828,mostly carry
16829,be not exclusively print
16830,metonymically call
16831,label so on
16832,have be hurt
16833,be shift
16834,have be shift
16835,have be rise
16836,have be steadily decline
16837,have [ number of ] copy
16838,have [ number of ] reader
16839,[ be ] economist [ of ]
16840,may want
16841,be distribute physically
16842,have be own
16843,begin to compete
16844,to excite
16845,be mean
16846,offset
16847,have largely move
16848,have revolutionize
16849,typically meet
16850,be infrequently use
16851,do not sell
16852,circulation
16853,have a circulation of
16854,circulate
16855,may concentrate more
16856,may concentrate more specifically
16857,cover exclusively
16858,have also develop
16859,have also allow
16860,start introduce
16861,fully meet
16862,be typically not intend
16863,be vastly shape
16864,slat
16865,have squeeze
16866,[ be ] a center of
16867,largely depend
16868,be chief executive of
16869,perhaps never write
16870,readily to be find
16871,may focus
16872,copy edit
16873,define more
16874,to retrench
16875,have also challenge
16876,have also challenge more specifically
16877,bundle link
16878,obituary
16879,regularly include
16880,support bosnia provide
16881,go account
16882,allegedly run
16883,[ be ] historian mark [ from ]
16884,airlift
16885,reside abroad
16886,introduce high culture establish
16887,introduce persian literature establish
16888,have deploy -PRON- military providing
16889,have voluntarily serve
16890,shoot down
16891,to assist saudi force to lead
16892,be rush
16893,get involve
16894,have delegate
16895,make up 36 % of pakistan 's population make
16896,further increase
16897,have pakistanis of
16898,"have a length coastline with afghanistan , , 909 km with iran"
16899,"have a length coastline with afghanistan , , 2912 km with india"
16900,to depend on a fiscal policy to avoid
16901,would grow
16902,be generate from
16903,mainly focus
16904,reportedly explain
16905,have not establish
16906,claim refer
16907,depend mainly on north - south link connect
16908,depend mainly
16909,have traffic of
16910,only account
16911,be fiscal
16912,be lose in
16913,have pakistan of
16914,reflect too
16915,do not accurately reflect
16916,slowly rise
16917,greatly espouse
16918,educated founding
16919,vary greatly
16920,shortly precede
16921,be marginalize in
16922,be expect by
16923,to surpass
16924,stand high
16925,come mainly
16926,have make to monitor
16927,be approximate
16928,be mainly speak
16929,be well understand
16930,to have be create
16931,to strip
16932,greatly help facilitate
16933,greatly help
16934,greatly help china in reach
16935,be large trading partner [ from ]
16936,sign of understand
16937,evenly distribute
16938,have be instal in
16939,have be instal
16940,be allocate to
16941,to increasingly flex
16942,to subdue
16943,begin to more consciously enter
16944,severely curtail
16945,[ be ] theoretical physicist [ from ]
16946,have be produce
16947,plan to open
16948,have register
16949,have stimulate
16950,hence be
16951,strongly depend
16952,only meet
16953,aim to provide
16954,have [ number of ] internet user
16955,will exceed
16956,surge
16957,[ be ] a movement activist [ from ]
16958,publish now
16959,work towards promulgate
16960,embark to prevent
16961,embark on ambitiously develop
16962,help distribute
16963,be explain in
16964,be organise be
16965,be not evolve
16966,have outpatient visit for
16967,have estimate nominal gdp of
16968,be adopt in
16969,have be approve
16970,have be approve in
16971,play a pivotal role in convert
16972,agree upon appoint
16973,be fuse
16974,detach
16975,overall have improve
16976,agree to accede
16977,to vacate
16978,be reach
16979,would secede
16980,[ be ] defense minister [ of ]
16981,would vote to join
16982,be earn
16983,stand respectively
16984,have the trade deficit of
16985,do not necessarily mean
16986,may study
16987,dominate the overall sector accounting
16988,be fast grow mainly
16989,instigate
16990,help found
16991,would shape
16992,foiled
16993,make up 36.0 % of pakistan 's population make
16994,attract 1.1 million foreign tourist annually contribute respectively
16995,choose to take
16996,have [ number of ] international school
16997,jolt
16998,be substantially develop
16999,be report at
17000,have female literacy of
17001,have a literacy rate of
17002,expect to attain
17003,have share of
17004,have now of
17005,expect to use the rail service to boost
17006,expect to use
17007,authorise
17008,have the gdp for
17009,directly be
17010,do push
17011,have overall gdp for
17012,have attempt to balance
17013,to reciprocate to maintain
17014,to reciprocate
17015,would target specifically
17016,have block an international treaty to limit fissile material argue
17017,have block
17018,to limit
17019,maintain a policy of credible minimum deterrence call
17020,to have achieve
17021,from call
17022,from be call
17023,be divide plain
17024,historically complete
17025,secure large vote appoint
17026,have cost up
17027,almost achieve
17028,become elect
17029,be now universally regard
17030,have home
17031,be the chief justice of
17032,may exercise
17033,have to approve
17034,be commonly present
17035,have to make
17036,extend only
17037,be keep mostly
17038,systematically coordinate
17039,reach -PRON- great extent prosper
17040,have provide an avid support for commercialize the nuclear power source in pakistan from early on provide
17041,reach call
17042,reach towards work
17043,have catalyse
17044,be also characterize
17045,have electricity of
17046,be a member in
17047,to have be bring
17048,[ be ] grandson of
17049,so badly hamper
17050,have read out
17051,would be kill
17052,be be prepare
17053,to desist
17054,should abandon
17055,to block off
17056,[ be ] 4th earl of
17057,to be employ
17058,have rightly be describe
17059,would come together
17060,defeat the swiss pikeman use
17061,[ be ] 6th earl of
17062,be knight
17063,give now unknown
17064,love bad
17065,have be capture
17066,decide to send
17067,[ be ] ambassador [ from ]
17068,place -PRON- officer contrast
17069,[ be ] 3rd earl of
17070,be significantly deploy
17071,against invade
17072,strangely dressed
17073,should not to go
17074,be pray
17075,really happen
17076,will hae
17077,declare war to honour
17078,[ be ] the clerk [ from ]
17079,[ be ] the english clerk of
17080,reckon
17081,have survive
17082,have form
17083,"combine -PRON- "" vanguard to meet"
17084,[ be ] lord high treasurer of
17085,[ be ] 10th captain of
17086,bring down
17087,[ be ] soldier [ from ]
17088,[ be ] posthumous son [ of ]
17089,be take to
17090,have be station
17091,compare this position write
17092,have send -PRON- islay herald agree
17093,have send
17094,come on
17095,[ be ] lord justice [ from ]
17096,march lead
17097,[ be ] naval officer [ from ]
17098,apparently base
17099,waste valuable time enjoy
17100,[ be ] later chronicle writer [ from ]
17101,waste
17102,would not be demolish
17103,[ be ] herald [ from ]
17104,to be meet
17105,to appoint
17106,could not view
17107,consider move to assault
17108,consider move
17109,kindred
17110,be harvest
17111,do not grow
17112,could yield
17113,do not yield
17114,would have live
17115,be popularly grow
17116,would puzzle
17117,[ be ] the proud owner of
17118,be tough
17119,specialized
17120,become protect
17121,[ be ] the front of
17122,[ be ] haired mouse [ of ]
17123,prefer temperate climate with abundant rainfall tolerate down
17124,can grow well
17125,can grow well north
17126,do not tolerate
17127,find a 90 per cent 10-year survival rate plant
17128,have erect
17129,publish the combination validate
17130,naturally develop
17131,drain well
17132,prefer drain
17133,coigüe
17134,have want to have
17135,have plant
17136,have burn
17137,emily be give
17138,disintegrate
17139,[ be ] the first bishop of
17140,almost completely destroy
17141,could hide
17142,[ be ] permanent secretary [ of ]
17143,[ be ] principal private secretary [ of ]
17144,be deride
17145,[ be ] a student [ of ]
17146,[ be ] a sociology student at
17147,manage to persuade
17148,may be reveal
17149,by insinuate
17150,be be threaten
17151,to sacrifice
17152,do n't support though
17153,like to call
17154,use -PRON- political immunity to escape
17155,[ be ] baron hacker of
17156,be the minister of
17157,be editor of
17158,continue with at least some of these job hold
17159,strive to perfect all the skill need by a statesman give
17160,strive to perfect
17161,have be lie
17162,be political idol [ of ]
17163,shall fight
17164,embarrass
17165,to be promote
17166,to manipulate
17167,to confound
17168,be begin to find
17169,"believe -PRON- only important to the upper - class snob ( such as several other "" wet , long - haired , scruffy art lover argue"
17170,believe -PRON- only important to the upper - class snob ( such as humphrey argue
17171,could tag along
17172,be delighted
17173,have be prevent
17174,begin to notice
17175,from have
17176,privately see
17177,attempt to stop
17178,be testify
17179,by ask
17180,would ask
17181,as have challenge
17182,follow on
17183,would pass over
17184,could end
17185,must not strike higher
17186,write a letter call
17187,educate
17188,to co - ordinate
17189,umpire
17190,rapidly increase
17191,officially know
17192,[ be ] a student at
17193,be supersede
17194,must put
17195,restrict offside
17196,[ be ] a teacher from
17197,[ be ] hand [ of ]
17198,do not class
17199,to codify
17200,simply stand
17201,begin develop differently
17202,develop differently
17203,be hold between
17204,namely run
17205,run with -PRON- create
17206,take the ball create
17207,[ be ] a pupil at
17208,to kick
17209,only allow
17210,be misinterpret
17211,be record from
17212,be irrefutably
17213,kick cleverly
17214,dribble
17215,to have perfect
17216,be the case in
17217,play as early
17218,all begin play
17219,all begin
17220,have be form
17221,have be recognise
17222,to have be play
17223,[ be ] a teacher in
17224,[ be ] a poet in
17225,do not state
17226,be task in
17227,with codify
17228,seek to reject
17229,seek to promote
17230,may well go
17231,to lie
17232,be calde
17233,would be widely adopt
17234,debate
17235,[ be ] a seminal figure in
17236,specifically penalise
17237,be a family of
17238,clearly favour
17239,catch directly from the foot entitle
17240,catch directly
17241,be not widely adopt
17242,kick directly
17243,give the early reference to a football pitch state
17244,would clash
17245,must release
17246,have persuade
17247,meet agree
17248,cease playing
17249,could not afford to take off
17250,could not afford to take off to train
17251,react very differently attempt to alienate
17252,react very differently attempt
17253,react very differently
17254,change -PRON- name govern
17255,be gradually adopt
17256,accommodate the geelong football club 's rule make
17257,spread quickly
17258,be know solely
17259,generally require
17260,historically refer
17261,largely conform
17262,have handle
17263,allow pass
17264,go to play
17265,[ be ] a colonist at
17266,have be generalise
17267,have theorise
17268,will drop
17269,could be carry
17270,have restrict playing
17271,have restrict
17272,to cease
17273,[ be ] the first treasurer [ of ]
17274,[ be ] the representative from
17275,[ be ] fascist leader [ from ]
17276,have the high television audience in sport make
17277,be play by
17278,terme
17279,variant
17280,would dress up
17281,could punch
17282,to diverge
17283,to have play
17284,to have be adapt
17285,whilst have
17286,be kick
17287,tuckt
17288,saye
17289,rugby
17290,diverge significantly
17291,tour britain receive
17292,tour australia receive
17293,to fix
17294,have a open run variety of
17295,have chair
17296,be notable as
17297,have consider to be pass
17298,have mention
17299,balance
17300,mainly attend
17301,wyll
17302,from play
17303,be only lift
17304,gradually erode
17305,to creep
17306,[ be ] a spectator at
17307,with accidentally stab
17308,speak simply
17309,do not necessarily involve
17310,−
17311,be widely credit
17312,codify
17313,[ be ] lord mayor of
17314,triall
17315,fut
17316,deliberately incorporate
17317,typically involve
17318,[ be ] coach [ of ]
17319,to hold a meeting with football representative from princeton urge
17320,to hold a meeting with football representative from yale urge
17321,to hold a meeting with football representative urge
17322,be see in
17323,begin more prominent use of 3d film in special venue to impress
17324,to properly see
17325,in patent
17326,to be pick up
17327,have be use in
17328,have even be use
17329,have be widely use
17330,[ be ] film pioneer [ from ]
17331,be use 3d to generate
17332,have reissue
17333,have to similarly present
17334,have be modify for
17335,be hire in
17336,be be release
17337,achieve respectively
17338,from go at all
17339,have simply lead
17340,could be see
17341,would touch entitle
17342,flock to see
17343,have be release in
17344,have be officially release
17345,have be unofficially transfer
17346,would feel
17347,polarize
17348,only become
17349,take a leave of absence to set up
17350,do not underestimate
17351,to be sync up
17352,would correctly reflect
17353,would be largely depolarize
17354,show simultaneously
17355,therefore be
17356,shortcoming
17357,prioritize
17358,will result
17359,only pass
17360,be normally emit
17361,do not need to have
17362,do not need to have upright
17363,to see more easily
17364,have surmise
17365,wish to see
17366,darken
17367,may actually improve
17368,be not limit
17369,to be project
17370,be release for
17371,be release to
17372,wad
17373,subconsciously know
17374,occlude
17375,subtend
17376,release up
17377,be make with
17378,be remaster
17379,be remaster in
17380,[ be ] a forget innovator in
17381,over eliminate
17382,must sit
17383,correct
17384,can not be equip
17385,have luminance of
17386,actually achieve
17387,be prepare to premiere
17388,can be add to
17389,be stack
17390,be superimpose
17391,be magically put
17392,be re - shoot
17393,be actually shoot
17394,also go out
17395,be the power of
17396,can act
17397,be widely employ
17398,be even show
17399,not equip
17400,can be render
17401,repeatedly criticize
17402,add not
17403,right leave
17404,do not improve
17405,can nearly touch
17406,be also independently make
17407,must be position
17408,be more easily induce
17409,can view
17410,negate
17411,run apparently do
17412,be convert into
17413,be largely credit
17414,have criticize
17415,be respectively offer
17416,be internationally
17417,reconfigur
17418,be not stick
17419,have alien of
17420,organize the first world 3-d exposition celebrate
17421,help put
17422,to be equip
17423,look through a stereoscope to converge
17424,be almost entirely offer
17425,be likewise use
17426,separate the appropriate image by cancel
17427,separate the appropriate image by cancel out
17428,could be put in
17429,be simple with
17430,simply pair
17431,be photograph
17432,would re - release
17433,be load
17434,be compromise
17435,continue sell
17436,will knock out
17437,prominently promote
17438,quickly premier
17439,begin produce
17440,allow arguably as important
17441,shop -PRON- build
17442,shop
17443,counter - sue claim
17444,have be convert
17445,would specialize
17446,have print
17447,begin release
17448,"strike a deal with samuel "" roxy "" rothafel to premiere"
17449,be allegedly scribe
17450,attempt to follow up
17451,to be distribute
17452,only produce
17453,have be largely relegate
17454,have be relegate to
17455,be prominently feature
17456,will let
17457,must be synchronize
17458,view to wear
17459,deluxe
17460,digitally process
17461,photograph
17462,[ be ] a columnist for
17463,may have die
17464,[ be ] winner of
17465,vasha
17466,années
17467,[ be ] connection [ of ]
17468,dem
17469,[ be ] warden [ from ]
17470,[ be ] minister of
17471,be also move
17472,could return
17473,contaminate
17474,decide to move
17475,direct to attack
17476,shadow
17477,turn on
17478,instead turn
17479,refuel
17480,be steadily
17481,have be seriously weaken
17482,decide to employ
17483,speed hug
17484,speed
17485,have be task
17486,to detect
17487,could track
17488,attempt to cover
17489,hit scharnhorst superfiring
17490,be significantly damage
17491,battleship
17492,use -PRON- high speed to escape
17493,have turn off -PRON- radar to prevent
17494,have turn off
17495,from pick up
17496,fire a salvo before increase
17497,alternatively describe
17498,be lay on
17499,be instead intercept
17500,sorti
17501,be pull from
17502,to break off
17503,plan to attack
17504,significantly limit
17505,terschelling
17506,strike off
17507,disabled
17508,briefly knock out
17509,to be increase
17510,have report engage
17511,be detach
17512,to effectively engage
17513,maneuver to avoid
17514,maneuver
17515,to ship
17516,penetrate completely
17517,be deflect
17518,hit turret
17519,be not protect
17520,be injure
17521,manage to correct
17522,from engage
17523,could attack
17524,to rejoin
17525,steam off
17526,disperse
17527,manage to sink
17528,be command
17529,have be promote
17530,rendezvous
17531,safely reach
17532,be detect deploy
17533,have evade
17534,cease fire after score
17535,cease fire after have fire
17536,have badly damage
17537,explode
17538,turret
17539,to finish off
17540,to list
17541,could be hear
17542,from successfully carry out
17543,have reestablish
17544,before turn
17545,[ be ] shadow [ of ]
17546,choose to keep
17547,to patrol
17548,be be pursue
17549,intercept
17550,hit rawalpindis bridge kill
17551,manage to score
17552,manage to add 5000 m straddle
17553,manage to add
17554,launch -PRON- arado 196 float plane to search
17555,to proceed
17556,to refuel
17557,would steam
17558,to scan
17559,use the royal norwegian navy 's underwater recovery vessel to examine visually
17560,be identify on
17561,be positively identify
17562,scatter
17563,be blow off
17564,gear
17565,join by send
17566,to detonate
17567,be complete by
17568,strike abreast
17569,jam the turret 's training gear put
17570,jammed
17571,to flood both forward magazine to prevent
17572,to flood
17573,to be flood
17574,manage to restart
17575,be beat off
17576,be back under
17577,have burst
17578,undetected
17579,be anchor
17580,hit just forward
17581,steamed to altafjord
17582,to damage incur
17583,ground
17584,to pick up
17585,be interrupt
17586,quickly flee north before use
17587,to conduct alone
17588,could position accordingly
17589,place -PRON- ship escort
17590,place -PRON- ship command
17591,along move
17592,with bombard
17593,shell
17594,to schedule
17595,be arm with
17596,never take
17597,also enable
17598,be attach to
17599,have the coronation of
17600,have also be call
17601,have [ number of ] visitor
17602,be annually
17603,do not open
17604,be open on
17605,be design team
17606,be float up
17607,be raise at
17608,[ be ] company [ from ]
17609,list building consent to alter
17610,list building
17611,in obtain
17612,be revert on
17613,be revert
17614,would use -PRON- power to ask
17615,be redone
17616,be demolish in
17617,be surpass
17618,adjoin
17619,be tightly concentrated
17620,be subdivide into
17621,of practice
17622,have practice
17623,be apply chiefly
17624,have military of
17625,have cmrn of
17626,have unanimously decide to put
17627,have unanimously decide
17628,maure
17629,face south - west longitudinally bisect
17630,have be falsify
17631,be almost unanimously accept
17632,to have gain
17633,to have secure
17634,have be recognize by
17635,[ be ] the local rival to
17636,heavily support
17637,lie mostly
17638,have have as well
17639,punish
17640,generally increase
17641,be be enslave
17642,have aid
17643,cause massive devastation in mauritania exacerbate
17644,have the gdp of
17645,have bring the country to annex
17646,retain a niche influence by produce
17647,allegedly face
17648,have carry out
17649,ej
17650,militarily suppress
17651,have be prosecute
17652,[ be ] the mauritanian minister of
17653,formalize
17654,formalize mauritania set up
17655,be reelect
17656,be widely perceive
17657,gradually absorb upwards
17658,gradually absorb
17659,manage to extend
17660,quickly submit
17661,be defeat in
17662,have be successfully prosecute
17663,must tell
17664,[ be ] former head of
17665,[ be ] former chief of
17666,be co - ordinate
17667,have be arrest
17668,[ be ] presidential spokesman [ from ]
17669,to reschedule
17670,insist on hold
17671,do not actively oppose
17672,continue to criticize
17673,need to express
17674,relax the political climate retain
17675,relaxed
17676,deepen
17677,have not rescind
17678,allegedly uncover
17679,[ be ] ally [ from ]
17680,increasingly contested
17681,be jail
17682,[ be ] lawmaker [ from ]
17683,be also back
17684,continue to refer
17685,be instead place
17686,[ be ] female foreign minister [ of ]
17687,inland
17688,increasingly isolated
17689,to officially recognize
17690,also start co - operate
17691,never release
17692,have denounce
17693,to trickle
17694,promise relinquish peacefully
17695,promise to abide
17696,overcome fierce resistance from the local population to dominate
17697,be consequently
17698,be overthrow on
17699,resign from the military to run
17700,be handedly rescue
17701,admit drink
17702,help to maintain
17703,be translate in
17704,have be see in
17705,to cultivate
17706,clear the forest to establish
17707,can also draft
17708,be pass down orally
17709,[ be ] first translator [ of ]
17710,have time of daylight at the summer solstice of
17711,ap
17712,may have be build
17713,to have continue
17714,have be question
17715,largely remain
17716,have struggle to attract
17717,to account
17718,have the employment rate of
17719,wrest
17720,exact
17721,[ be ] brother prince [ of ]
17722,[ be ] baby daughter [ of ]
17723,strip all of western and northern britain of troop and senior administrator to launch
17724,strip
17725,have rebrand
17726,have most rain of
17727,will fall
17728,to be lie
17729,can have average annual rainfall of
17730,be observe on
17731,[ be ] kill leader [ of ]
17732,occupy northumbria to conquer
17733,to expand rapidly
17734,be give to
17735,be give over
17736,have agricultural of
17737,be only national radio broadcaster [ from ]
17738,broadcasting
17739,to decide
17740,independently use -PRON- study of the geology of wales to establish
17741,independently use
17742,do bring
17743,to translate
17744,gravitate
17745,live mostly
17746,after move
17747,be very engaged
17748,have length of coastline of
17749,have maximum number of
17750,live mainly
17751,have gross value add of
17752,secede
17753,have to determine
17754,be not bear in
17755,be not bear
17756,be extract
17757,have all pig iron manufacture in britain for
17758,alone account
17759,have [ number of ] pupil teach
17760,be dominate as much
17761,actually arise
17762,would pass
17763,be not apply
17764,would oust
17765,be send after
17766,be welsh bear in
17767,report -PRON- to have
17768,wrestle to define
17769,wrestle with powys to define
17770,to be establish
17771,mining
17772,be employ at
17773,coalfield
17774,in attract
17775,trick the welsh by offer
17776,could speak
17777,go on to hold
17778,be essentially restore
17779,have be inhabit for
17780,have be inhabit
17781,begin to migrate
17782,to migrate
17783,separate ireland form
17784,separate wales form
17785,use -PRON- engineering technology to extract
17786,to continue to speak
17787,to worship freely
17788,be overrun
17789,have be discard
17790,survive sing
17791,be another novelist of
17792,be the presiding officer of
17793,have broadcast exclusively
17794,for represent
17795,be south
17796,have length of coastline ( along the mean high water mark )
17797,hang on
17798,probably compose
17799,have not be represent
17800,include later folklore
17801,have compete host
17802,cardiff
17803,do not learn
17804,enter into the ' one wales ' agreement with plaid cymru form
17805,[ be ] deputy first minister in
17806,have agree to campaign
17807,be promise
17808,be an alumnus of
17809,be criticise in
17810,have be divide
17811,have the total fertility rate of
17812,to refer indiscriminately
17813,'d sit
17814,' ve have
17815,have reiterate
17816,would have change
17817,do n't remember hear
17818,do n't remember
17819,want to eke
17820,convey beautifully as well conversely
17821,also assess
17822,be shortlist
17823,describe brown 's bafta nomination say
17824,[ be ] executive producer [ of ]
17825,could hear
17826,confuse
17827,[ be ] old friend [ of ]
17828,to be outrage
17829,be pair romantically
17830,[ be ] ceo of
17831,will end
17832,have liken
17833,have liken jim compare
17834,have liken dot compare
17835,nag
17836,be n't at all
17837,quite fancy
17838,to work out
17839,can be too
17840,enjoy -PRON- screen partnership with john bardon say
17841,quite enjoy bossing
17842,quite enjoy
17843,have be liken
17844,to have inspire
17845,want to play
17846,want to capture
17847,have also inspire
17848,[ be ] arrival [ of ]
17849,be quickly establish
17850,[ be ] estranged half sister [ of ]
17851,feel play
17852,' ve play
17853,to be punish
17854,could talk
17855,before come
17856,to be feature
17857,feature record
17858,typically accompany
17859,[ be ] first screen husband [ of ]
17860,would reappear
17861,"[ be ] "" former executive producer of"
17862,suffer a stroke leave
17863,try to care
17864,gently assure
17865,help to raise
17866,be conceptualise
17867,after be recommend
17868,be charmed
17869,have describe the episode add
17870,[ be ] a future producer of
17871,do n't unlock
17872,be preach
17873,try to assist
17874,try to resist
17875,surpass only
17876,gradually lose eyesight
17877,offer to care
17878,be n't abandon
17879,question the plausibility of the storyline observe
17880,can barely cross
17881,deem the storyline one of the bad in eastenders history write
17882,have be generally well receive
17883,have be spoof
17884,prejudiced
17885,be show during
17886,to respond negatively
17887,be be use
17888,can be rely upon to drop
17889,can be rely
17890,love playing
17891,have note the change within dot say
17892,can get
17893,disown
17894,should stay
17895,be n't be use
17896,hinge otherwise
17897,have discuss the work environment the woman inhabit indicate
17898,'d never tell
17899,will break down
17900,do not report nick 's crime to stop
17901,be not come
17902,be impersonate
17903,from look
17904,be also impersonate
17905,be morph
17906,try to cheat
17907,attempt to poison -PRON- to inherit
17908,attempt to poison
17909,after choke
17910,suggest highlight
17911,may have agree
17912,will be hop
17913,receive just 8.1 million viewer detail
17914,be watch with
17915,patrol the square confront
17916,patrol
17917,patrol the square organizing
17918,patrol the square ask
17919,to trust
17920,stricken
17921,need money to travel
17922,try to steal -PRON- money by claim
17923,with smoking
17924,decide not to tell
17925,[ be ] actually grandson [ of ]
17926,be son [ of ]
17927,stage -PRON- own death to avoid
17928,agree to aid
17929,forgive
17930,tamper
17931,can not feed
17932,give out
17933,to confess
17934,cradle -PRON- ultimately decide
17935,be clear
17936,£ 1000 win
17937,have speak
17938,manage to convince
17939,could be say
17940,nick
17941,have indicate
17942,[ be ] estrange father [ of ]
17943,from eat
17944,could distract
17945,serve to ridicule
17946,of portray
17947,can be portray
17948,rather see
17949,"attempt to replicate ethel 's friendship by introduce a number of "" ' friend to fulfil"
17950,attempt to replicate ethel 's friendship by introduce
17951,attempt to replicate
17952,"attempt to replicate dot by introduce a number of "" ' friend to fulfil"
17953,attempt to replicate dot by introduce
17954,do miss
17955,to hope
17956,sort of dare
17957,' ve let
17958,take -PRON- leave
17959,anonymously report
17960,decide to hand over
17961,flee after cause
17962,after be disown
17963,would just have treat
17964,overdose
17965,be evacuate
17966,spend the remainder of -PRON- childhood help
17967,will wished to adopt
17968,will wish
17969,wish to adopt
17970,have mastermind
17971,of beat
17972,be retrieve
17973,be script
17974,turn up
17975,actually belong
17976,request to have
17977,refuse argue
17978,have take on a matriarchal role take on
17979,have take on
17980,have approach
17981,see dot 's former lodger visit
17982,opt to raise
17983,have only intend
17984,' ve decide
17985,find playing
17986,be come up
17987,merely to be
17988,switch off
17989,do n't want to watch
17990,of join
17991,to have feature
17992,do n't watch
17993,be select as
17994,try to bribe
17995,decide to get
17996,to bribe
17997,hide heroin
17998,have be embrace
17999,just mean do more seriously
18000,just mean
18001,to be very very serious
18002,[ be ] employer [ of ]
18003,have try to cut down
18004,help to express
18005,enjoy state
18006,lighten
18007,enjoy play
18008,decide to kill off
18009,after have
18010,also want change
18011,also want to push
18012,be attempt to kill
18013,decide to believe
18014,attempt to get
18015,'d leave
18016,may have pick up
18017,be n't think
18018,play so well
18019,could n't change
18020,be listen
18021,cause not intentionally
18022,begin visit
18023,do not deny
18024,have discuss this suggest
18025,have to portray
18026,would be influence
18027,be diagnose in
18028,seek advice from health care professional devise
18029,in force
18030,try to curtail
18031,to murder
18032,get away
18033,leave anyway
18034,be halt in
18035,be hastily write
18036,make to visit
18037,should move
18038,wo n't be
18039,wo n't leave
18040,opine say
18041,be steal in
18042,do not own
18043,make -PRON- own replica lead
18044,decide to change
18045,be build heavy
18046,be only loan
18047,outscore
18048,be the sponsor from
18049,have only be win
18050,have make -PRON- to lose
18051,have the only season be not follow of
18052,will broadcast
18053,have never be contest
18054,be only elect
18055,be all play
18056,meeting
18057,have never have reach
18058,have never reach
18059,have be play exclusively
18060,be use between
18061,have preliminary of
18062,be show live
18063,refuse to show
18064,show exclusively live
18065,be also show live
18066,coincidentally be win
18067,be introduce from
18068,have event reserve for live broadcast on uk terrestrial television under the ofcom code of
18069,have event reserve for live broadcast on uk of
18070,have never enter
18071,have supply
18072,enter the competition beat
18073,would beat
18074,have consecutive of
18075,can happen
18076,to miss
18077,would overload
18078,do not want to devalue the fa cup by field
18079,do not want to devalue
18080,do not progress
18081,be present to
18082,be sell on
18083,set a new world record for a piece of football memorabilia surpass
18084,be ceremonially present
18085,be anticipate
18086,be never solve despite
18087,fin to pay
18088,fin
18089,publish the laws of the game of association football unify before then
18090,should be invite
18091,be regionalis
18092,be hold predominantly
18093,be ever final
18094,try to steal viewer by start
18095,show live
18096,be hold jointly
18097,have even reach
18098,prove again
18099,will not allow
18100,could alternatively agree to toss
18101,could alternatively agree
18102,win the uefa cup to complete
18103,win the league cup to complete
18104,win the fa cup to complete
18105,sell separately
18106,be value at
18107,be value
18108,be replay
18109,to also decide
18110,be sometimes exclusively broadcast
18111,claim confess
18112,claim to have commit
18113,claim to have carry out
18114,match know
18115,have be melt
18116,be automatically
